gps_id,vehicle_id,latitude,longitude,timestamp,speed_kmh
VGPS-00000068,VEH-00000984,17.71219291401605,77.03881622582531,2021-01-02T19:36:00,18.0
VGPS-00000069,VEH-00000984,17.71293784428335,77.03860270369516,2021-01-02T19:41:00,16.2
VGPS-00000070,VEH-00000984,17.713682774550648,77.03838918156501,2021-01-02T19:46:00,55.6
VGPS-00000071,VEH-00000984,17.714427704817947,77.03817565943486,2021-01-02T19:51:00,49.0
VGPS-00000072,VEH-00000984,17.715172635085246,77.0379621373047,2021-01-02T19:56:00,25.1
VGPS-00000073,VEH-00000984,17.71591756535254,77.03774861517454,2021-01-02T20:01:00,12.0
VGPS-00000074,VEH-00000984,17.71666249561984,77.03753509304438,2021-01-02T20:06:00,30.3
VGPS-00000075,VEH-00000842,15.20435624163741,75.10224690083663,2021-01-04T08:22:00,34.6
VGPS-00000076,VEH-00000842,15.204563638167626,75.10351524243359,2021-01-04T08:27:00,49.1
VGPS-00000077,VEH-00000842,15.204771034697842,75.10478358403053,2021-01-04T08:32:00,44.7
VGPS-00000078,VEH-00000842,15.204978431228056,75.10605192562747,2021-01-04T08:37:00,36.2
VGPS-00000079,VEH-00000842,15.205185827758273,75.10732026722442,2021-01-04T08:42:00,54.1
VGPS-00000080,VEH-00000842,15.205393224288489,75.10858860882138,2021-01-04T08:47:00,14.5
VGPS-00000081,VEH-00000842,15.205600620818704,75.10985695041832,2021-01-04T08:52:00,55.1
VGPS-00000082,VEH-00000842,15.20580801734892,75.11112529201526,2021-01-04T08:57:00,50.2
VGPS-00000083,VEH-00000842,15.206015413879136,75.11239363361221,2021-01-04T09:02:00,17.1
VGPS-00000084,VEH-00000842,15.206222810409352,75.11366197520917,2021-01-04T09:07:00,38.6
VGPS-00000085,VEH-00000842,15.206430206939569,75.11493031680611,2021-01-04T09:12:00,35.0
VGPS-00000086,VEH-00000842,15.206637603469783,75.11619865840305,2021-01-04T09:17:00,19.1
VGPS-00000087,VEH-00000842,15.206845,75.117467,2021-01-04T09:22:00,29.0
VGPS-00000088,VEH-00000842,15.209289758395704,75.11719421932058,2021-01-04T09:27:00,55.1
VGPS-00000089,VEH-00000842,15.21173451679141,75.11692143864116,2021-01-04T09:32:00,27.5
VGPS-00000090,VEH-00000842,15.214179275187114,75.11664865796175,2021-01-04T09:37:00,56.6
VGPS-00000091,VEH-00000842,15.21662403358282,75.11637587728232,2021-01-04T09:42:00,33.4
VGPS-00000092,VEH-00000842,15.219068791978524,75.1161030966029,2021-01-04T09:47:00,42.7
VGPS-00000093,VEH-00000842,15.22151355037423,75.11583031592349,2021-01-04T09:52:00,55.1
VGPS-00000094,VEH-00000842,15.223958308769934,75.11555753524406,2021-01-04T09:57:00,41.9
VGPS-00000095,VEH-00000842,15.226403067165638,75.11528475456464,2021-01-04T10:02:00,48.2
VGPS-00000096,VEH-00000842,15.228847825561344,75.11501197388522,2021-01-04T10:07:00,39.7
VGPS-00000097,VEH-00000842,15.231292583957048,75.11473919320579,2021-01-04T10:12:00,35.9
VGPS-00000098,VEH-00000842,15.233737342352754,75.11446641252638,2021-01-04T10:17:00,11.0
VGPS-00000099,VEH-00000842,15.236182100748458,75.11419363184696,2021-01-04T10:22:00,42.1
VGPS-00000100,VEH-00000978,14.365973093752157,75.91184056666916,2021-01-07T08:00:00,39.1
VGPS-00000101,VEH-00000978,14.363897585939476,75.90909468611339,2021-01-07T08:05:00,32.0
VGPS-00000102,VEH-00000978,14.361822078126798,75.90634880555763,2021-01-07T08:10:00,56.5
VGPS-00000103,VEH-00000978,14.359746570314117,75.90360292500186,2021-01-07T08:15:00,41.0
VGPS-00000104,VEH-00000978,14.357671062501439,75.9008570444461,2021-01-07T08:20:00,52.8
VGPS-00000105,VEH-00000978,14.355595554688758,75.89811116389033,2021-01-07T08:25:00,37.9
VGPS-00000106,VEH-00000978,14.353520046876078,75.89536528333457,2021-01-07T08:30:00,23.3
VGPS-00000107,VEH-00000978,14.3514445390634,75.89261940277882,2021-01-07T08:35:00,52.7
VGPS-00000108,VEH-00000978,14.349369031250719,75.88987352222306,2021-01-07T08:40:00,30.6
VGPS-00000109,VEH-00000978,14.34729352343804,75.88712764166729,2021-01-07T08:45:00,31.7
VGPS-00000110,VEH-00000978,14.34521801562536,75.88438176111153,2021-01-07T08:50:00,19.9
VGPS-00000111,VEH-00000978,14.343142507812681,75.88163588055576,2021-01-07T08:55:00,30.5
VGPS-00000112,VEH-00000978,14.341067,75.87889,2021-01-07T09:00:00,24.9
VGPS-00000113,VEH-00000978,14.339932388821541,75.87650089002447,2021-01-07T09:05:00,20.0
VGPS-00000114,VEH-00000978,14.33879777764308,75.87411178004895,2021-01-07T09:10:00,59.3
VGPS-00000115,VEH-00000978,14.33766316646462,75.87172267007342,2021-01-07T09:15:00,38.9
VGPS-00000116,VEH-00000978,14.33652855528616,75.8693335600979,2021-01-07T09:20:00,15.2
VGPS-00000117,VEH-00000978,14.3353939441077,75.86694445012238,2021-01-07T09:25:00,53.1
VGPS-00000118,VEH-00000978,14.33425933292924,75.86455534014686,2021-01-07T09:30:00,17.5
VGPS-00000119,VEH-00000978,14.33312472175078,75.86216623017134,2021-01-07T09:35:00,43.8
VGPS-00000120,VEH-00000978,14.33199011057232,75.85977712019582,2021-01-07T09:40:00,57.5
VGPS-00000121,VEH-00000978,14.33085549939386,75.85738801022029,2021-01-07T09:45:00,12.5
VGPS-00000122,VEH-00000978,14.3297208882154,75.85499890024477,2021-01-07T09:50:00,50.5
VGPS-00000123,VEH-00000978,14.328586277036939,75.85260979026924,2021-01-07T09:55:00,44.2
VGPS-00000124,VEH-00000978,14.32745166585848,75.85022068029372,2021-01-07T10:00:00,44.8
VGPS-00000125,VEH-00000978,14.333406406952639,75.8822228048247,2021-01-09T11:02:00,14.7
VGPS-00000126,VEH-00000978,14.331403206373253,75.88242840442265,2021-01-09T11:07:00,51.1
VGPS-00000127,VEH-00000978,14.329400005793865,75.88263400402059,2021-01-09T11:12:00,37.1
VGPS-00000128,VEH-00000978,14.327396805214478,75.88283960361854,2021-01-09T11:17:00,36.1
VGPS-00000129,VEH-00000978,14.325393604635092,75.88304520321647,2021-01-09T11:22:00,31.7
VGPS-00000130,VEH-00000978,14.323390404055706,75.88325080281442,2021-01-09T11:27:00,36.5
VGPS-00000131,VEH-00000978,14.32138720347632,75.88345640241235,2021-01-09T11:32:00,27.8
VGPS-00000132,VEH-00000978,14.319384002896932,75.8836620020103,2021-01-09T11:37:00,57.1
VGPS-00000133,VEH-00000978,14.317380802317546,75.88386760160824,2021-01-09T11:42:00,13.8
VGPS-00000134,VEH-00000978,14.31537760173816,75.88407320120618,2021-01-09T11:47:00,18.3
VGPS-00000135,VEH-00000978,14.313374401158772,75.88427880080413,2021-01-09T11:52:00,34.5
VGPS-00000136,VEH-00000978,14.311371200579385,75.88448440040206,2021-01-09T11:57:00,24.1
VGPS-00000137,VEH-00000978,14.309368,75.88469,2021-01-09T12:02:00,22.0
VGPS-00000138,VEH-00000978,14.305949604290712,75.880842683043,2021-01-09T12:07:00,20.2
VGPS-00000139,VEH-00000978,14.302531208581422,75.87699536608598,2021-01-09T12:12:00,16.3
VGPS-00000140,VEH-00000978,14.299112812872135,75.87314804912897,2021-01-09T12:17:00,50.3
VGPS-00000141,VEH-00000978,14.295694417162846,75.86930073217196,2021-01-09T12:22:00,32.8
VGPS-00000142,VEH-00000978,14.292276021453558,75.86545341521494,2021-01-09T12:27:00,59.6
VGPS-00000143,VEH-00000978,14.28885762574427,75.86160609825794,2021-01-09T12:32:00,17.5
VGPS-00000144,VEH-00000978,14.285439230034982,75.85775878130093,2021-01-09T12:37:00,46.4
VGPS-00000145,VEH-00000978,14.282020834325694,75.85391146434391,2021-01-09T12:42:00,20.8
VGPS-00000146,VEH-00000978,14.278602438616405,75.8500641473869,2021-01-09T12:47:00,59.7
VGPS-00000147,VEH-00000978,14.275184042907117,75.8462168304299,2021-01-09T12:52:00,21.3
VGPS-00000148,VEH-00000978,14.271765647197828,75.84236951347287,2021-01-09T12:57:00,56.3
VGPS-00000149,VEH-00000978,14.26834725148854,75.83852219651587,2021-01-09T13:02:00,56.6
VGPS-00000150,VEH-00001145,12.912428629617024,75.50953304356452,2021-01-09T08:05:00,56.9
VGPS-00000151,VEH-00001145,12.909965660482271,75.50562303993414,2021-01-09T08:10:00,28.5
VGPS-00000152,VEH-00001145,12.90750269134752,75.50171303630377,2021-01-09T08:15:00,23.7
VGPS-00000153,VEH-00001145,12.905039722212768,75.49780303267339,2021-01-09T08:20:00,31.1
VGPS-00000154,VEH-00001145,12.902576753078016,75.49389302904301,2021-01-09T08:25:00,44.9
VGPS-00000155,VEH-00001145,12.900113783943263,75.48998302541264,2021-01-09T08:30:00,29.5
VGPS-00000156,VEH-00001145,12.897650814808511,75.48607302178226,2021-01-09T08:35:00,33.3
VGPS-00000157,VEH-00001145,12.89518784567376,75.48216301815188,2021-01-09T08:40:00,12.0
VGPS-00000158,VEH-00001145,12.892724876539008,75.47825301452151,2021-01-09T08:45:00,29.9
VGPS-00000159,VEH-00001145,12.890261907404255,75.47434301089113,2021-01-09T08:50:00,15.2
VGPS-00000160,VEH-00001145,12.887798938269505,75.47043300726075,2021-01-09T08:55:00,14.2
VGPS-00000161,VEH-00001145,12.885335969134752,75.46652300363039,2021-01-09T09:00:00,47.6
VGPS-00000162,VEH-00001145,12.882873,75.462613,2021-01-09T09:05:00,51.2
VGPS-00000163,VEH-00001145,12.881025051615849,75.46544131664567,2021-01-09T09:10:00,14.6
VGPS-00000164,VEH-00001145,12.879177103231696,75.46826963329133,2021-01-09T09:15:00,48.1
VGPS-00000165,VEH-00001145,12.877329154847544,75.47109794993699,2021-01-09T09:20:00,27.9
VGPS-00000166,VEH-00001145,12.875481206463391,75.47392626658265,2021-01-09T09:25:00,31.0
VGPS-00000167,VEH-00001145,12.87363325807924,75.47675458322831,2021-01-09T09:30:00,24.0
VGPS-00000168,VEH-00001145,12.871785309695088,75.47958289987398,2021-01-09T09:35:00,20.9
VGPS-00000169,VEH-00001145,12.869937361310935,75.48241121651965,2021-01-09T09:40:00,16.3
VGPS-00000170,VEH-00001145,12.868089412926784,75.48523953316531,2021-01-09T09:45:00,36.6
VGPS-00000171,VEH-00001145,12.86624146454263,75.48806784981097,2021-01-09T09:50:00,46.2
VGPS-00000172,VEH-00001145,12.86439351615848,75.49089616645664,2021-01-09T09:55:00,42.7
VGPS-00000173,VEH-00001145,12.862545567774326,75.4937244831023,2021-01-09T10:00:00,32.0
VGPS-00000174,VEH-00001145,12.860697619390175,75.49655279974796,2021-01-09T10:05:00,18.5
VGPS-00000175,VEH-00000240,15.326216885936276,74.95357411365133,2021-01-11T04:49:00,16.5
VGPS-00000176,VEH-00000240,15.323820145441587,74.95338777084706,2021-01-11T04:54:00,30.9
VGPS-00000177,VEH-00000240,15.321423404946897,74.95320142804277,2021-01-11T04:59:00,46.6
VGPS-00000178,VEH-00000240,15.319026664452206,74.95301508523849,2021-01-11T05:04:00,37.8
VGPS-00000179,VEH-00000240,15.316629923957517,74.95282874243422,2021-01-11T05:09:00,38.4
VGPS-00000180,VEH-00000240,15.314233183462829,74.95264239962995,2021-01-11T05:14:00,37.5
VGPS-00000181,VEH-00000240,15.311836442968138,74.95245605682567,2021-01-11T05:19:00,39.5
VGPS-00000182,VEH-00000240,15.309439702473448,74.95226971402138,2021-01-11T05:24:00,47.0
VGPS-00000183,VEH-00000240,15.307042961978759,74.95208337121711,2021-01-11T05:29:00,52.6
VGPS-00000184,VEH-00000240,15.30464622148407,74.95189702841284,2021-01-11T05:34:00,47.6
VGPS-00000185,VEH-00000240,15.30224948098938,74.95171068560856,2021-01-11T05:39:00,50.4
VGPS-00000186,VEH-00000240,15.29985274049469,74.95152434280428,2021-01-11T05:44:00,59.3
VGPS-00000187,VEH-00000240,15.297456,74.951338,2021-01-11T05:49:00,41.2
VGPS-00000188,VEH-00000240,15.29648398687002,74.95544904258051,2021-01-11T05:54:00,19.0
VGPS-00000189,VEH-00000240,15.295511973740041,74.95956008516103,2021-01-11T05:59:00,20.9
VGPS-00000190,VEH-00000240,15.294539960610061,74.96367112774153,2021-01-11T06:04:00,41.8
VGPS-00000191,VEH-00000240,15.293567947480081,74.96778217032205,2021-01-11T06:09:00,16.1
VGPS-00000192,VEH-00000240,15.292595934350102,74.97189321290256,2021-01-11T06:14:00,59.5
VGPS-00000193,VEH-00000240,15.291623921220122,74.97600425548308,2021-01-11T06:19:00,12.8
VGPS-00000194,VEH-00000240,15.290651908090142,74.98011529806358,2021-01-11T06:24:00,33.2
VGPS-00000195,VEH-00000240,15.289679894960162,74.98422634064408,2021-01-11T06:29:00,32.8
VGPS-00000196,VEH-00000240,15.288707881830183,74.9883373832246,2021-01-11T06:34:00,26.3
VGPS-00000197,VEH-00000240,15.287735868700203,74.99244842580511,2021-01-11T06:39:00,26.2
VGPS-00000198,VEH-00000240,15.286763855570223,74.99655946838563,2021-01-11T06:44:00,25.5
VGPS-00000199,VEH-00000240,15.285791842440243,75.00067051096613,2021-01-11T06:49:00,14.1
VGPS-00000200,VEH-00000433,15.34219768432175,75.12076153837072,2021-01-11T22:56:00,40.7
VGPS-00000201,VEH-00000433,15.33865478870339,75.1172546611144,2021-01-11T23:01:00,39.2
VGPS-00000202,VEH-00000433,15.335111893085033,75.1137477838581,2021-01-11T23:06:00,16.1
VGPS-00000203,VEH-00000433,15.331568997466674,75.11024090660179,2021-01-11T23:11:00,34.5
VGPS-00000204,VEH-00000433,15.328026101848316,75.10673402934547,2021-01-11T23:16:00,11.0
VGPS-00000205,VEH-00000433,15.324483206229957,75.10322715208918,2021-01-11T23:21:00,11.6
VGPS-00000206,VEH-00000433,15.320940310611597,75.09972027483286,2021-01-11T23:26:00,33.7
VGPS-00000207,VEH-00000433,15.31739741499324,75.09621339757655,2021-01-11T23:31:00,17.5
VGPS-00000208,VEH-00000433,15.31385451937488,75.09270652032025,2021-01-11T23:36:00,16.1
VGPS-00000209,VEH-00000433,15.310311623756522,75.08919964306394,2021-01-11T23:41:00,12.4
VGPS-00000210,VEH-00000433,15.306768728138163,75.08569276580762,2021-01-11T23:46:00,41.5
VGPS-00000211,VEH-00000433,15.303225832519805,75.08218588855132,2021-01-11T23:51:00,39.5
VGPS-00000212,VEH-00000433,15.299682936901446,75.07867901129501,2021-01-11T23:56:00,51.4
VGPS-00000213,VEH-00000433,15.303113032248403,75.08180578837886,2021-01-12T00:01:00,55.7
VGPS-00000214,VEH-00000433,15.306543127595361,75.0849325654627,2021-01-12T00:06:00,35.8
VGPS-00000215,VEH-00000433,15.309973222942318,75.08805934254653,2021-01-12T00:11:00,57.1
VGPS-00000216,VEH-00000433,15.313403318289277,75.09118611963038,2021-01-12T00:16:00,49.3
VGPS-00000217,VEH-00000433,15.316833413636234,75.09431289671423,2021-01-12T00:21:00,28.9
VGPS-00000218,VEH-00000433,15.320263508983192,75.09743967379806,2021-01-12T00:26:00,12.8
VGPS-00000219,VEH-00000433,15.323693604330149,75.1005664508819,2021-01-12T00:31:00,10.8
VGPS-00000220,VEH-00000433,15.327123699677106,75.10369322796575,2021-01-12T00:36:00,19.5
VGPS-00000221,VEH-00000433,15.330553795024064,75.1068200050496,2021-01-12T00:41:00,21.6
VGPS-00000222,VEH-00000433,15.333983890371021,75.10994678213343,2021-01-12T00:46:00,15.0
VGPS-00000223,VEH-00000433,15.33741398571798,75.11307355921727,2021-01-12T00:51:00,52.1
VGPS-00000224,VEH-00000433,15.340844081064937,75.11620033630112,2021-01-12T00:56:00,48.6
VGPS-00000225,VEH-00000978,14.588712832003711,76.11913927880099,2021-01-12T11:19:00,18.0
VGPS-00000226,VEH-00000978,14.587726262670069,76.12131500556757,2021-01-12T11:24:00,47.6
VGPS-00000227,VEH-00000978,14.586739693336426,76.12349073233415,2021-01-12T11:29:00,37.0
VGPS-00000228,VEH-00000978,14.585753124002784,76.12566645910074,2021-01-12T11:34:00,30.7
VGPS-00000229,VEH-00000978,14.584766554669141,76.12784218586732,2021-01-12T11:39:00,20.5
VGPS-00000230,VEH-00000978,14.583779985335498,76.1300179126339,2021-01-12T11:44:00,33.9
VGPS-00000231,VEH-00000978,14.582793416001856,76.1321936394005,2021-01-12T11:49:00,39.6
VGPS-00000232,VEH-00000978,14.581806846668213,76.13436936616708,2021-01-12T11:54:00,53.9
VGPS-00000233,VEH-00000978,14.58082027733457,76.13654509293366,2021-01-12T11:59:00,21.4
VGPS-00000234,VEH-00000978,14.579833708000928,76.13872081970024,2021-01-12T12:04:00,19.5
VGPS-00000235,VEH-00000978,14.578847138667285,76.14089654646682,2021-01-12T12:09:00,35.6
VGPS-00000236,VEH-00000978,14.577860569333643,76.14307227323341,2021-01-12T12:14:00,40.6
VGPS-00000237,VEH-00000978,14.576874,76.145248,2021-01-12T12:19:00,42.5
VGPS-00000238,VEH-00000978,14.576722902610582,76.14328147395753,2021-01-12T12:24:00,55.6
VGPS-00000239,VEH-00000978,14.576571805221164,76.14131494791508,2021-01-12T12:29:00,50.5
VGPS-00000240,VEH-00000978,14.576420707831746,76.13934842187263,2021-01-12T12:34:00,14.1
VGPS-00000241,VEH-00000978,14.576269610442328,76.13738189583016,2021-01-12T12:39:00,40.4
VGPS-00000242,VEH-00000978,14.57611851305291,76.1354153697877,2021-01-12T12:44:00,56.0
VGPS-00000243,VEH-00000978,14.575967415663492,76.13344884374524,2021-01-12T12:49:00,39.7
VGPS-00000244,VEH-00000978,14.575816318274073,76.13148231770278,2021-01-12T12:54:00,27.2
VGPS-00000245,VEH-00000978,14.575665220884655,76.12951579166032,2021-01-12T12:59:00,20.3
VGPS-00000246,VEH-00000978,14.575514123495237,76.12754926561786,2021-01-12T13:04:00,26.5
VGPS-00000247,VEH-00000978,14.57536302610582,76.1255827395754,2021-01-12T13:09:00,29.8
VGPS-00000248,VEH-00000978,14.575211928716401,76.12361621353296,2021-01-12T13:14:00,41.6
VGPS-00000249,VEH-00000978,14.575060831326983,76.12164968749049,2021-01-12T13:19:00,51.0
VGPS-00000250,VEH-00000240,15.563317995885193,74.94394522697893,2021-01-12T05:51:00,40.1
VGPS-00000251,VEH-00000240,15.560441079561427,74.94739554139736,2021-01-12T05:56:00,18.6
VGPS-00000252,VEH-00000240,15.557564163237661,74.95084585581577,2021-01-12T06:01:00,58.6
VGPS-00000253,VEH-00000240,15.554687246913895,74.95429617023419,2021-01-12T06:06:00,30.9
VGPS-00000254,VEH-00000240,15.55181033059013,74.95774648465262,2021-01-12T06:11:00,37.3
VGPS-00000255,VEH-00000240,15.548933414266363,74.96119679907105,2021-01-12T06:16:00,49.0
VGPS-00000256,VEH-00000240,15.546056497942597,74.96464711348946,2021-01-12T06:21:00,41.0
VGPS-00000257,VEH-00000240,15.54317958161883,74.96809742790788,2021-01-12T06:26:00,55.7
VGPS-00000258,VEH-00000240,15.540302665295064,74.97154774232631,2021-01-12T06:31:00,15.0
VGPS-00000259,VEH-00000240,15.537425748971298,74.97499805674474,2021-01-12T06:36:00,54.8
VGPS-00000260,VEH-00000240,15.534548832647532,74.97844837116315,2021-01-12T06:41:00,57.2
VGPS-00000261,VEH-00000240,15.531671916323766,74.98189868558157,2021-01-12T06:46:00,19.3
VGPS-00000262,VEH-00000240,15.528795,74.985349,2021-01-12T06:51:00,46.1
VGPS-00000263,VEH-00000240,15.5248299387447,74.98130191087569,2021-01-12T06:56:00,51.6
VGPS-00000264,VEH-00000240,15.5208648774894,74.97725482175137,2021-01-12T07:01:00,50.3
VGPS-00000265,VEH-00000240,15.5168998162341,74.97320773262706,2021-01-12T07:06:00,16.7
VGPS-00000266,VEH-00000240,15.512934754978799,74.96916064350275,2021-01-12T07:11:00,43.6
VGPS-00000267,VEH-00000240,15.508969693723499,74.96511355437843,2021-01-12T07:16:00,17.4
VGPS-00000268,VEH-00000240,15.5050046324682,74.96106646525413,2021-01-12T07:21:00,35.2
VGPS-00000269,VEH-00000240,15.5010395712129,74.95701937612982,2021-01-12T07:26:00,46.9
VGPS-00000270,VEH-00000240,15.4970745099576,74.95297228700551,2021-01-12T07:31:00,33.2
VGPS-00000271,VEH-00000240,15.493109448702299,74.9489251978812,2021-01-12T07:36:00,49.1
VGPS-00000272,VEH-00000240,15.489144387446999,74.94487810875688,2021-01-12T07:41:00,16.5
VGPS-00000273,VEH-00000240,15.485179326191698,74.94083101963257,2021-01-12T07:46:00,27.3
VGPS-00000274,VEH-00000240,15.481214264936398,74.93678393050826,2021-01-12T07:51:00,30.5
VGPS-00000275,VEH-00000978,14.364509934859433,75.77206063791546,2021-01-13T11:33:00,33.9
VGPS-00000276,VEH-00000978,14.360796773621146,75.77231566808916,2021-01-13T11:38:00,19.8
VGPS-00000277,VEH-00000978,14.35708361238286,75.77257069826288,2021-01-13T11:43:00,11.8
VGPS-00000278,VEH-00000978,14.353370451144574,75.7728257284366,2021-01-13T11:48:00,31.5
